Mata Arba	-0.67472	40.97667	KE	16
Bur Gause	3.77299	41.75744	KE	06
Umba	-4.66354	39.22688	KE	18
Mchongo	-4.62125	39.17968	KE	18
Ogurchi	3.23346	39.45686	KE	54
Miritini	-4.00961	39.58457	KE	37
Zuti	-0.51207	36.97616	KE	44
Zulia	4.11667	34.06667	KE	51
Zubaki	-1.48765	40.0449	KE	48
Zongoloni	-3.54362	38.40926	KE	47
Zongololoni	-1.03333	37.41667	KE	31
Zombo	-4.43559	39.21184	KE	28
Zombe Location	-1.5	38.33333	KE	27
Zombe	-1	38.21667	KE	27
Zombe	-1.45301	38.23107	KE	27
Mwamba Wa Ziwaiu	-2.6101	40.58975	KE	48
Ziwani Sub-Location	-4.1088	39.6155	KE	28
Ziwani	-3.38333	37.78333	KE	47
Ziwani	-4.25548	39.35442	KE	28
Ziwa Estate	0.8	35.2	KE	52
Zingu	-1.41667	38.51667	KE	27
Ziwa la Zikawani	-2.2027	40.77523	KE	30
Zijituni	-2.35457	40.80956	KE	30
Zigira Sub-Location	-4.36667	39.48333	KE	28
Ziani Sub-Location	-3.18333	39.58333	KE	23
Zhongwani Sub-Location	-3.13333	39.9	KE	23
Zebra	-2.99421	38.20971	KE	47
Mwamba Zibori	-2.84466	40.25285	KE	23
Zawadi Estate	-0.4	36.98333	KE	44
Zawadi	0.15	36.85	KE	29
Zare	-3.5	38.31667	KE	47
Zangani	-0.83333	37.5	KE	15
Zakal	0.06667	36.11667	KE	10
Zaikone	-1.46667	37.31667	KE	31
Zagatisi	-3.66667	38.53333	KE	47
Zagatisi	-3.64569	38.53233	KE	47
Zacharia	-0.63333	34.83333	KE	25
Ywaya	0.245	34.37167	KE	46
Ywaya	0.25	34.38333	KE	46
Yururu	-0.15	37.66667	KE	35
Yurith	-0.501	35.05325	KE	21
Yunda and Kibusu Section	-2.33333	40.15	KE	48
Yumbyu	-1.88333	38.26667	KE	27
Yumbuni	-1.91667	37.38333	KE	32
Yumbu	-1.88333	38.25	KE	27
Yumbisye	-1.39983	38.00911	KE	27
Yumbandei	-0.22356	38.76731	KE	48
Yoton	1.5	35.43333	KE	55
Yo'ok	1.8722	40.37109	KE	54
Yondoni	-1.49444	37.56954	KE	31
Yogala	2.59428	39.72321	KE	54
Yoani Estate	-1.86667	37.21667	KE	32
Yoani	-2.01667	37.43333	KE	32
Yiukaakaa	-2.13333	37.71667	KE	32
Yiro Sub-Location	0.16667	34.38333	KE	46
Yinzyei	-0.93333	37.91667	KE	27
Yimunina	-2.41667	38.33333	KE	27
Yimuangu	-2.35	38.33333	KE	27
Yimuamba	-2.41667	38.43333	KE	27
Yimuamba	-2.41667	38.45	KE	27
Yimbulu	-1.45	38.4	KE	27
Yimbo Location	-0.03333	34.1	KE	46
Yimbo	-0.05	34.08333	KE	46
Yikivuthi	-2.01667	38.38333	KE	27
Yikisemei	-1.47335	38.40824	KE	27
Yija	2.11667	36.91667	KE	00
El Yibo	4.12371	37.24052	KE	34
Yetu	-0.1	35.58333	KE	21
Yeptos	0.75039	35.62803	KE	10
Yenga	0.21667	34.21667	KE	46
Yendoboini	-1.3806	38.83197	KE	27
Yemenin	3.97012	34.22859	KE	51
Yedi	-1.03333	39.88333	KE	48
Yaya	-1.36125	39.55284	KE	48
Yawi	-2.27476	40.94609	KE	30
Yavgavowa	-2.21667	38.4	KE	27
Kubi Yava	3.13342	39.23997	KE	34
Yava	-4.09102	39.38314	KE	28
Yaumba	-1.8	37.56667	KE	32
Yaua Sub-Location	-1.93333	38.23333	KE	27
Yaua	-1.93179	38.22687	KE	27
Yaua	-1.93333	38.23333	KE	27
Yatya	0.78754	35.92064	KE	10
Yatte	0.71922	35.51747	KE	14
Yatta Plateau Location	-1.25	37.58333	KE	31
Yatta Plateau	-2.3847	38.29329	KE	27
Yatta Location	-1.66667	37.83333	KE	27
Yatta Gap	-2.18414	38.08729	KE	27
Yatta Furrow	-1.15	37.6	KE	27
Yatta Escarpment	-3	38.75	KE	27
Yatta	-2.3	38.21667	KE	27
Yatta	-1.47521	37.83643	KE	27
Yato Bisieka	0.84271	39.17737	KE	18
Ya Tini	4.02374	40.38168	KE	33
Yathue	-1.46199	37.58153	KE	31
Yathine	0.3876	35.55156	KE	14
Yatevu	-1.49379	38.4074	KE	27
Yat	0.29873	35.89084	KE	10
Yasar	3.55191	38.55654	KE	34
Yas	1.55	35.43333	KE	55
Yarty	0.38333	35.78333	KE	10
Yara Estate	-1.13333	36.76667	KE	22
Yap Seka	-0.86667	34.3	KE	36
Yap Oguna	-0.86667	34.3	KE	36
Yanzoka	-2.53333	38.31667	KE	32
Yanzeu	-1.01377	38.97927	KE	48
Yanthati	-1.93333	38.18333	KE	27
Yanguni	-1.33333	37.48333	KE	31
Yangongo	-2.41667	38.36667	KE	27
Yaneka	-1.79148	38.69652	KE	27
Yandui Sub-Location	-1.6	37.46667	KE	32
Yandui	-1.6	37.46667	KE	32
Yandue Market	-1.6	37.46667	KE	32
Yandia	-1.98333	37.55	KE	32
Yanamayo	0.80188	38.1947	KE	18
Yamuni	-1.96667	38.26667	KE	27
Yamumu	-2	38.31667	KE	27
Yamumu	-2.01667	38.31667	KE	27
Yamugwe Sub-Location	-0.76667	37.01667	KE	38
Yamugwe	-0.76667	37.01667	KE	38
Yamogo	-1.2	36.76667	KE	22
Yamo	1.01808	36.71432	KE	45
Yamicha	1.73202	38.78238	KE	18
Yambuyu	-0.85	38.08333	KE	27
Yambrui	-0.81667	37.8	KE	31
Yamathoka	-2.2	38.25	KE	27
